session,window_index,start_sec,expected_label,board_label,board_prob_0,board_prob_2,board_prob_4,board_prob_max,board_prob_argmax
MMdata_1136.50s_0327_183428_2ml,166,830.0,2,2,0.0005983115406706929,0.9960454106330872,0.0033562476746737957,0.9960454106330872,2
MMdata_1136.50s_0327_183428_2ml,167,835.0,2,2,0.0008153549861162901,0.9755651950836182,0.023619437590241432,0.9755651950836182,2
MMdata_1136.50s_0327_183428_2ml,168,840.0,2,2,0.0008050004835240543,0.9959118366241455,0.003283123951405287,0.9959118366241455,2
MMdata_1136.50s_0327_183428_2ml,169,845.0,2,2,0.0006483746692538261,0.9906849265098572,0.008666697889566422,0.9906849265098572,2
MMdata_1136.50s_0327_183428_2ml,170,850.0,2,2,0.0005835685878992081,0.9946211576461792,0.0047952234745025635,0.9946211576461792,2
MMdata_1136.50s_0327_183428_2ml,171,855.0,2,2,0.0007280922145582736,0.988710343837738,0.010561581701040268,0.988710343837738,2
MMdata_1136.50s_0327_183428_2ml,172,860.0,2,2,0.0021314281038939953,0.9952303767204285,0.002638255013152957,0.9952303767204285,2
MMdata_1136.50s_0327_183428_2ml,173,865.0,2,2,0.0006518510053865612,0.9940503239631653,0.005297807976603508,0.9940503239631653,2
MMdata_1136.50s_0327_183428_2ml,174,870.0,2,2,0.0005926903686486185,0.9943997263908386,0.005007614381611347,0.9943997263908386,2
MMdata_1136.50s_0327_183428_2ml,175,875.0,2,2,0.0006783296121284366,0.9928083419799805,0.00651336507871747,0.9928083419799805,2
MMdata_1136.50s_0327_183428_2ml,176,880.0,2,2,0.001268261345103383,0.9964732527732849,0.002258465625345707,0.9964732527732849,2
MMdata_1136.50s_0327_183428_2ml,177,885.0,2,2,0.0006453613168559968,0.9937066435813904,0.0056479694321751595,0.9937066435813904,2
MMdata_1136.50s_0327_183428_2ml,178,890.0,2,2,0.0005847816355526447,0.9956749081611633,0.003740220796316862,0.9956749081611633,2
MMdata_1136.50s_0327_183428_2ml,179,895.0,2,2,0.000715110800229013,0.985776960849762,0.013508003205060959,0.985776960849762,2
MMdata_1136.50s_0327_183428_2ml,180,900.0,2,2,0.001516376854851842,0.9960935711860657,0.0023900498636066914,0.9960935711860657,2
MMdata_1136.50s_0327_183428_2ml,181,905.0,2,2,0.0006270668818615377,0.9935013651847839,0.005871516186743975,0.9935013651847839,2
MMdata_1136.50s_0327_183428_2ml,182,910.0,2,2,0.0006119451718404889,0.9933812618255615,0.0060067735612392426,0.9933812618255615,2
MMdata_1136.50s_0327_183428_2ml,183,915.0,2,2,0.0006807470927014947,0.9908936023712158,0.008425619453191757,0.9908936023712158,2
MMdata_1136.50s_0327_183428_2ml,184,920.0,2,2,0.0007372073014266789,0.9959192872047424,0.003343598684296012,0.9959192872047424,2
MMdata_1136.50s_0327_183428_2ml,185,925.0,2,2,0.0006282520480453968,0.994155764579773,0.005215965211391449,0.994155764579773,2
MMdata_1136.50s_0327_183428_2ml,186,930.0,2,2,0.000590896001085639,0.9943813681602478,0.005027751438319683,0.9943813681602478,2
MMdata_1136.50s_0327_183428_2ml,187,935.0,2,2,0.0006635941099375486,0.9938030242919922,0.005533354356884956,0.9938030242919922,2
MMdata_1136.50s_0327_183428_2ml,188,940.0,2,2,0.0007318173884414136,0.9937200546264648,0.0055480883456766605,0.9937200546264648,2
MMdata_1136.50s_0327_183428_2ml,189,945.0,2,2,0.0006114035495556891,0.993933379650116,0.005455186124891043,0.993933379650116,2
MMdata_1136.50s_0327_183428_2ml,190,950.0,2,2,0.0005876928335055709,0.9951614737510681,0.004250822588801384,0.9951614737510681,2
MMdata_1136.50s_0327_183428_2ml,191,955.0,2,2,0.0006915105623193085,0.990183413028717,0.00912508089095354,0.990183413028717,2
MMdata_1136.50s_0327_183428_2ml,192,960.0,2,2,0.0006913559045642614,0.9966616630554199,0.0026469959411770105,0.9966616630554199,2
MMdata_1136.50s_0327_183428_2ml,193,965.0,2,2,0.0006355153163895011,0.9912765026092529,0.008087954483926296,0.9912765026092529,2
MMdata_1136.50s_0327_183428_2ml,194,970.0,2,2,0.0005969397607259452,0.9929982423782349,0.006404742132872343,0.9929982423782349,2
