session,window_index,start_sec,expected_label,board_label,prediction_matches,board_prob_0,board_prob_2,board_prob_4,board_prob_max,board_prob_argmax
MMdata_1136.50s_0327_183428_2ml,29,145.0,2,4,,0.00011850107694044709,0.00912744551897049,0.9907541275024414,0.9907541275024414,4
MMdata_1136.50s_0327_183428_2ml,30,150.0,2,4,,9.039885480888188e-05,0.005726874340325594,0.9941827654838562,0.9941827654838562,4
MMdata_1136.50s_0327_183428_2ml,31,155.0,2,4,,0.00011732138227671385,0.008724083192646503,0.9911585450172424,0.9911585450172424,4
MMdata_1136.50s_0327_183428_2ml,32,160.0,2,4,,0.0001414240978192538,0.009528364054858685,0.9903302192687988,0.9903302192687988,4
MMdata_1136.50s_0327_183428_2ml,33,165.0,2,4,,0.00012741734099108726,0.009488984942436218,0.9903835654258728,0.9903835654258728,4
MMdata_1136.50s_0327_183428_2ml,34,170.0,2,4,,9.597343887435272e-05,0.005974744446575642,0.9939292669296265,0.9939292669296265,4
MMdata_1136.50s_0327_183428_2ml,35,175.0,2,4,,0.00010581505921436474,0.007306669373065233,0.9925875067710876,0.9925875067710876,4
MMdata_1136.50s_0327_183428_2ml,36,180.0,2,4,,0.00011572371295187622,0.007330986205488443,0.9925532937049866,0.9925532937049866,4
MMdata_1136.50s_0327_183428_2ml,37,185.0,2,4,,0.00012457434786483645,0.009811226278543472,0.9900642037391663,0.9900642037391663,4
MMdata_1136.50s_0327_183428_2ml,38,190.0,2,4,,9.28092558751814e-05,0.006157551892101765,0.9937496185302734,0.9937496185302734,4
MMdata_1136.50s_0327_183428_2ml,39,195.0,2,4,,0.00012260927178431302,0.008671388030052185,0.9912059903144836,0.9912059903144836,4
MMdata_1136.50s_0327_183428_2ml,40,200.0,2,4,,0.00013145458069629967,0.008992942050099373,0.9908756017684937,0.9908756017684937,4
MMdata_1136.50s_0327_183428_2ml,41,205.0,2,4,,8.431953028775752e-05,0.0052690664306283,0.9946466088294983,0.9946466088294983,4
MMdata_1136.50s_0327_183428_2ml,42,210.0,2,4,,9.410626807948574e-05,0.006464780308306217,0.993441104888916,0.993441104888916,4
MMdata_1136.50s_0327_183428_2ml,43,215.0,2,4,,0.00015326202264986932,0.012959911487996578,0.9868867993354797,0.9868867993354797,4
MMdata_1136.50s_0327_183428_2ml,44,220.0,2,4,,0.0001360423193546012,0.009376715868711472,0.990487277507782,0.990487277507782,4
MMdata_1136.50s_0327_183428_2ml,45,225.0,2,4,,0.00011604253086261451,0.007904279977083206,0.991979718208313,0.991979718208313,4
MMdata_1136.50s_0327_183428_2ml,46,230.0,2,4,,7.576567440992221e-05,0.004598406609147787,0.9953258037567139,0.9953258037567139,4
